0	Portugues	Українська	日本語	简体中文	UI language name
1377	Expansao do Portfolio de Patentes	Розширення патентного портфеля	特許ポートフォリオの拡大		UI
1378	Invista em direitos de propriedade intelectual para proteger inovaçoes e criar novas oportunidades de receita.	Інвестуйте в права інтелектуальної власності, щоб захистити інновації та створити нові можливості для отримання прибутку.	イノベーションを保護し、新たな収益機会を創出するために知的財産権に投資する。		UI
1379	Nos ainda nao estamos prontos para essa pesquisa.	Ми ще не готові до таких досліджень.	そのような研究の準備はまだできていない。		Amy
1380	Nos lançamos nosso desenvolvimento de produtos da proxima geraçao, mas parece que a inovaçao nao teve tanto impacto quanto esperavamos. A resposta do mercado e morna.	Ми розпочали розробку продукту нового покоління, але, схоже, він не викликав такого резонансу, як ми сподівалися. Реакція ринку досить млява.	次世代製品の開発に着手しましたが、期待したほどの反響は得られなかったようです。市場の反応は生ぬるい。		Amy
1381	Nossa iniciativa de desenvolvimento de produtos da proxima geraçao teve uma resposta razoavel. Nos estamos vendo um nivel moderado de interesse e aumento nas vendas. A inovaçao parece estar no caminho certo.	Наша ініціатива з розробки продукту нового покоління зустріла адекватну реакцію. Ми спостерігаємо помірний рівень зацікавленості та збільшення продажів. Здається, що ми на правильному шляху.	当社の次世代製品開発構想は、公平な反応を得ている。そこそこの関心と売り上げの増加が見られます。イノベーションは正しい方向に進んでいるようだ。		Amy
1382	Nosso desenvolvimento de produtos da proxima geraçao fez um grande respingo no mercado! Ha um aumento significativo no interesse e nas vendas disparadas. Nossa abordagem inovadora e claramente uma mudança de jogo!	Наша новинка викликала справжній фурор на ринку! Інтерес до неї дуже великий, а продажі стрімко зростають. Наш інноваційний підхід явно змінює правила гри!	次世代製品の開発が市場に大きな衝撃を与えました!関心が大幅に高まり、売り上げが急増している。私たちの革新的なアプローチは明らかにゲームチェンジャーです!		Amy
1383	Nos passamos por melhorias de eficiencia, mas os resultados nao sao tao perceptiveis quanto esperavamos. Nossos processos estao um pouco mais otimizados, mas ainda ha espaço para melhorias.	Ми працювали над підвищенням ефективності, але результати не настільки відчутні, як ми очікували. Наші процеси стали дещо раціональнішими, але все ще є куди вдосконалюватися.	効率改善を推し進めてきましたが、期待したほどの成果は出ていません。プロセスは若干合理化されていますが、改善の余地はあります。		Amy
1384	Nossas medidas de melhoria de eficiencia foram implementadas. Nos estamos vendo um aprimoramento razoavel em nossos processos operacionais. As coisas estao melhorando.	Заходи з підвищення ефективності були впроваджені. Ми бачимо істотне покращення наших операційних процесів. Ситуація покращується.	効率化策を実施しています。運用プロセスの合理的な強化が見られます。状況は好転している。		Amy
1385	Nosso movimento por melhorias de eficiencia colheu grandes recompensas! Estamos testemunhando um grande aprimoramento em nossas operaçoes. Isso realmente simplificou nossos processos e aumentou a produtividade!	Наше прагнення до підвищення ефективності принесло великі плоди! Ми спостерігаємо значне покращення наших операцій. Це дійсно впорядкувало наші процеси та підвищило продуктивність!	効率化への取り組みは大きな成果を上げています!事業の大幅な強化を目の当たりにしています。これにより、プロセスが本当に合理化され、生産性が向上しました!		Amy
1386	Nos tentamos expandir nosso portfolio de patentes, mas o processo foi mais dificil do que o previsto. Nos garantimos algumas patentes, mas nao tantos quanto esperavamos. Hora de repensar nossa estrategia de P&D.	Ми намагалися розширити наш патентний портфель, але цей процес виявився складнішим, ніж ми очікували. Ми отримали кілька патентів, але не так багато, як сподівалися. Час переосмислити нашу R&D стратегію.	特許ポートフォリオを拡大しようとしましたが、そのプロセスは予想以上に困難でした。いくつかの特許を取得しましたが、期待したほど多くはありませんでした。研究開発戦略を再考する時です。		Amy
1387	Nosso esforço para expandir nosso portfolio de patentes foi moderadamente bem-sucedido. Nos garantimos um numero decente de novas patentes, nos dando uma vantagem competitiva. Nos estamos progredindo em um ritmo constante.	Наші зусилля по розширенню патентного портфоліо були помірно успішними. Ми отримали пристойну кількість нових патентів, що дає нам конкурентну перевагу. Ми рухаємося вперед стабільними темпами.	特許ポートフォリオの拡大に向けた取り組みは、ある程度成功しています。それなりの数の新しい特許を確保し、競争力をつけています。順調に進んでいます。		Amy
1388	Nossa expansao do portfolio de patentes tem sido um sucesso fenomenal! Nos conseguimos um numero substancial de patentes, reforçando ainda mais nossa vantagem competitiva. Nossas capacidades de P&D estao se mostrando um grande ativo!	Розширення нашого патентного портфоліо було феноменальним успіхом! Ми отримали значну кількість патентів, що ще більше зміцнило нашу конкурентну перевагу. Наші науково-дослідницькі можливості виявляються головним активом!	特許ポートフォリオの拡大は驚異的な成功を収めています!かなりの数の特許を確保し、競争力をさらに強化しています。わが社の研究開発力は大きな資産であることが証明されつつある!		Amy
1389	A pesquisa começou!	Дослідження розпочато!	研究が始まった!		Amy
1390	Pesquisa em progresso	Дослідження тривають	研究中		Amy
1391	Pesquisa	Дослідження	研究		UI
1392	Marketing	Маркетинг	マーケティング		UI
1393	Reservas	До резервів	積立金へ		UI
1394	Salario de membro do Conselho de Administraçao da <companynamee>	Зарплата члена ради директорів <companynamee>	<companynamee>取締役の報酬		UI
1395	Salario de CEO da <companynamee>	Заробітна плата генерального директора <companynamee>	<companynamee>代表取締役の給与		UI
1396	Voce quer se tornar um diretor executivo de uma empresa, a <global.kompa>?##Lembre-se de que voce so pode ser CEO de uma empresa de cada vez.	Ви хочете стати директором компанії <global.kompa>?##Пам'ятайте, що в одночас ви можете бути директором тільки у одній компанії.	<global.kompa>という会社の専務になりたいですか?##一度に1つの会社のCEOにしかなれないことを忘れないでください。		Amy
1397	Taxa de Aprovaçao	Рейтинг довіри	承認評価		UI
1398	Os analistas economicos ficam surpresos como a economia do Japao começa a aquecer. E hora de surfar a onda de crescimento?	Економічні аналітики вражені тим, що економіка Японії починає зростати. Чи настав час осідлати хвилю економічного піднесення?	日本経済が過熱し始めると、経済予測家たちは驚愕する。成長の波に乗る時なのか。		News
1399	A economia do Japao esta crescendo forte! O setor financeiro esta agitado com a empolgaçao sobre o que isso significa para o nosso futuro.	Економіка Японії стає сильнішою! Фінансовий сектор гуде від хвилювання щодо того, що це означає для нашого майбутнього.	日本経済が強くなっている!これが我々の将来にとって何を意味するのか、金融業界は興奮で沸き立っている。		News
1400	Sem sinais de desaceleraçao: Nossa economia esta em alta e os preços dos imoveis estao disparando. Que momento emocionante para o Japao!	Жодних ознак уповільнення: Наша економіка процвітає, а ціни на нерухомість стрімко зростають. Який хвилюючий час для Японії!	減速の兆しは見えない。経済は好景気で、不動産価格は高騰している。日本にとって何て爽快な時代なんだろう。		News
1401	O Acordo do Plaza foi assinado, o que poderia levar ao fortalecimento do iene.	Підписано Угоду Плаза, яка може призвести до зростання курсу ієни.	プラザ合意が成立し、円高になる可能性が出てきた。		News
1402	Os preços dos terrenos nas principais cidades estao subindo disparando! Economistas preveem um futuro promissor para investidores imobiliarios.	Ціни на землю у великих містах стрімко зростають! Економісти пророкують світле майбутнє для інвесторів у нерухомість.	大都市の地価が高騰している!エコノミストは不動産投資家の明るい未来を予測している。		News
1403	Novos relatorios indicam um numero recorde de familias comprando segundas casas. Isso e um sinal da força economica do nosso pais.	Нові звіти показують, що рекордна кількість сімей купує друге житло. Це ознака економічної сили нашої країни.	新しい報道によると、記録的な数の家族が別荘を購入している。これは我が国の経済力の表れです。		News
1404	Apesar do crash no mercado de açoes nos EUA, nossa economia permanece robusta. E uma prova de nossa tenacidade, mas poderia haver uma tempestade no horizonte?	Незважаючи на обвал фондового ринку в США, наша економіка залишається міцною. Це свідчення нашої стійкості, але чи не насувається шторм на горизонті?	米国の株式市場の暴落にもかかわらず、我々の経済は堅調を保っている。これは我々の粘り強さの証だが、地平線に嵐が来るかもしれない。		News
1405	Empresas japonesas estao comprando agressivamente propriedades no exterior, marcando um novo capitulo em nossa expansao economica global.	Японські фірми агресивно скуповують нерухомість за кордоном, що знаменує собою нову главу в нашій глобальній економічній експансії.	日本企業は海外の不動産を積極的に購入しており、世界経済拡大の新たな局面を迎えている。		News
1406	A bolsa de valores atinge recorde de alta a medida que os investidores continuam confiando na trajetoria de crescimento do Japao.	Фондовий ринок досягає рекордних показників, оскільки інвестори продовжують демонструвати віру в зростання Японії.	日本の成長軌道に投資家が信頼を寄せ続け、株式市場は過去最高を記録した。		News
1407	O crescimento constante continua a medida que o PIB do Japao ultrapassa o dos Estados Unidos em uma base per capita.	Стабільне зростання продовжується, а ВВП Японії перевищує ВВП Сполучених Штатів на душу населення.	日本の1人当たりGDPがアメリカを上回り、順調な成長が続いている。		News
1408	Apesar dos preços elevados de imoveis e açoes, alguns especialistas expressam preocupaçoes sobre possivel correçao de mercado.	Незважаючи на високі ціни на нерухомість та акції, деякі експерти висловлюють занепокоєння щодо можливої корекції ринку.	不動産価格や株価が高止まりしているにもかかわらず、市場の調整を懸念する声もある。		News
1409	Os mercados encaram turbulencia a medida que os preços dos imoveis nas principais cidades começam a cair. Economistas pedem cautela.	Ринки стикаються з нестабільністю, оскільки ціни на нерухомість у великих містах починають падати. Економісти закликають до обережності.	主要都市の不動産価格が下がり始め、市場は乱高下する。経済学者は注意を促している。		News
1410	Dizem que os terrenos do Palacio Imperial de Toquio valem mais do que toda a California!	Кажуть, що територія Імператорського палацу в Токіо коштує більше, ніж вся Каліфорнія!	東京の皇居の敷地は、カリフォルニア州全体よりも価値があると言われています!		News
1411	Com a queda dos preços dos ativos, especialistas sugerem que este pode ser um momento de ajuste economico.	Експерти припускають, що на тлі зниження цін на активи це може бути часом економічної корекції.	資産価格が下落しているため、専門家は経済調整の時期である可能性を示唆している。		News
1412	Aconteceu! O Nikkei caiu significativamente! Enquanto encaramos essa nova realidade, vamos nos reunir.	І це сталося! Nikkei значно впав! Зіткнувшись з цією новою реальністю, згуртуймося разом.	起こった!日経は大幅に下がった!この新たな現実に向き合い、共に結集しよう		News
1413	A 'Bolha' estourou! Os preços de imoveis e açoes estao caindo rapidamente. Enquanto nos preparamos para uma recessao economica, a uniao sera nossa força.	Мильна бульбашка луснула! Ціни на нерухомість та акції стрімко падають. Оскільки ми готуємося до економічного спаду, єдність буде нашою силою.	バブルがはじけた!不動産価格と株価が急速に下落している。経済の低迷に備える中で、団結こそが我々の力となる。		News
1414	O Japao esta agora no meio de uma crise economica. Os dias de dinheiro facil acabaram. O que o futuro nos reserva?	Японія зараз перебуває в розпалі економічної кризи. Дні легких грошей закінчилися. Що чекає на нас у майбутньому?	日本は今、経済危機の真っ只中にある。楽な金の時代は終わった。未来はどうなるのか。		News
1415	Os nervos dos mercados de açoes estao sendo sentidos apos o crash da Segunda-Feira Negra no exterior. Mas os mercados japoneses permanecem relativamente estaveis.	"Фондові ринки відчувають хвилювання після краху ""Чорного понеділка"" за кордоном. Але японські ринки залишаються відносно стабільними."	海外でのブラックマンデーの暴落を受け、株式市場の不安が高まっている。ただ、日本市場は比較的安定している。		News
1416	Conforme o sol nasce no primeiro dia do novo milenio, refletimos sobre a notavel jornada das ultimas decadas. Desde altas crescentes de prosperidade economica ate ensaios preocupantes de motim financeiro, de tudo provamos. Assistimos o poder da resiliencia, a importancia da tomada de decisao estrategica e a força inflexivel do espirito japones. Enquanto iniciamos o ano 2000, que este nao seja um fim, mas o começo de uma nova era. Vamos levar aprendizados adiante e continuar a jornada neste mundo em constante mudança de negocios. Façamos do novo seculo o nosso. Feliz Ano Novo e Feliz Investimento!	Зі сходом сонця в перший день нового тисячоліття ми замислюємося над дивовижною подорожжю останніх десятиліть. Ми пережили все - від стрімких висот економічного процвітання до протверезних випробувань фінансової турбулентності. Ми стали свідками сили стійкості, важливості прийняття стратегічних рішень та непохитної сили японського духу. Зараз, на світанку 2000 року, це не кінець, а початок нової ери. Давайте нести наші знання вперед і продовжувати нашу подорож у цьому постійно мінливому світі бізнесу. Зробімо нове століття нашим. Щасливого Нового року та щасливого інвестування!	新千年紀の初日に太陽が昇る中、我々は過去数十年の驚くべき旅路を振り返る。経済的繁栄の急上昇から、金融の激動の重苦しい試練まで、私たちはすべてを経験してきました。レジリエンスの力、戦略的意思決定の重要性、日本精神の不屈の強さを目の当たりにしてきた。2000年の夜明けを迎えた今、それは終わりではなく、新しい時代の始まりである。学びを前進させ、変化し続けるビジネスの世界で旅を続けましょう。新しい世紀を我々のものにしよう。新年明けましておめでとうございます!投資おめでとうございます!		News (final in-game message )
1417	Obrigado por jogar! ##Voce pode continuar o jogo, mas os proximos eventos serao completamente aleatorios e nao historicos.	Дякуємо за гру! ##Ви можете продовжити гру, але подальші події будуть повністю випадковими та неісторичними.	遊んでくれてありがとう!##ゲームを続行することはできますが、それ以降のイベントは完全にランダムで非履歴になります。		UI
1418	Bem-vindo a STONKS-9800 Acesso Antecipado! Por favor, note que esta versao esta sob desenvolvimento ativo e pode conter bugs ou contedudo inacabado. Eu valorizo seu feedback enquanto eu trabalho para tornar o jogo melhor. Obrigado pela sua compreensao e apoio.	Ласкаво просимо до Раннього Доступу STONKS-9800! Зверніть увагу, що ця версія знаходиться в активній розробці і може містити помилки або недороблений контент. Я ціную ваші відгуки і хочу зробити гру краще! Дякую за розуміння та підтримку!	STONKS-9800早期アクセスへようこそ!このバージョンは開発中であり、バグや未完成のコンテンツが含まれている可能性があることに注意してください。ゲームをより良くするために努力しているあなたのフィードバックを大切にしています。ご理解とご支援ありがとうございます!		UI
1419	Pixel Palace Arcade	"Аркадний зал ""Pixel Palace"""	ピクセルパレスアーケード		It's a <projectname> from line 332
1420	Melody Makers Ltd.	Melody Makers Ltd.	メロディメーカーズ株式会社		It's a <projectname> from line 332
1421	Sakura Studios	Sakura Studios	桜スタジオ		It's a <projectname> from line 332
1422	Nigiri Nomads	Nigiri Nomads	にぎりノマド		It's a <projectname> from line 332
1423	Harajuku Heritage	Спадщина Хараджуку	原宿ヘリテージ		It's a <projectname> from line 332
1424	Shinkansen Shoguns	Шогуни Shinkansen	新幹線将軍		It's a <projectname> from line 332
1425	Techno Tigers Electronics	"Електроніка ""Techno Tigers"""	テクノタイガーズエレクトロニクス		It's a <projectname> from line 332
1426	Pachinko Paradise	Рай Пачінко	パチンコパラダイス		It's a <projectname> from line 332
1427	Vend-it Vending Solutions	"Торгові автомати ""Vend-it"""	ヴェンディット自動販売ソリューション		It's a <projectname> from line 332
1428	Manga Mirage Publishing	"Видавництво манги ""Manga Mirage"""	マンガミラージュ出版		It's a <projectname> from line 332
1429	Matcha Mastery	Матча-майстер	抹茶マスタリー		It's a <projectname> from line 332
1430	Tokyo Towers Realty	"Агентство нерухомості ""Tokyo Towers"""	東京タワーズリアルティ		It's a <projectname> from line 332
1431	Rising Sun Records	Rising Sun Records	ライジングサンレコード		It's a <projectname> from line 332
1432	Asahi Automotives	"Автомобілі ""Asahi"""	旭自動車		It's a <projectname> from line 332
1433	Samurai Tech Start-up	"Технологічний стартап ""Samurai"""	サムライテックスタートアップ		It's a <projectname> from line 332
1434	Meu relacionamento com Amy esta atingindo um novo nivel! Talvez eu precise conversar com ela ...	Мої стосунки з Емі виходять на новий рівень! Можливо, мені потрібно поговорити з нею...	エイミーとの関係が新たな段階へ!彼女と話した方がいいかも...		Thoughts
1435	Voce possui uma participaçao majoritaria na empresa. Voce pode anunciar que agora e o chefe da empresa. Mas nem todos podem gostar disso.	Ви володієте контрольним пакетом акцій у компанії. Ви можете оголосити, що ви тепер керівник компанії. Але це може не усім сподобатися.	あなたはその会社の支配権を持っている。会社の代表になったことをアナウンスできます。しかし、誰もが好きというわけではないかもしれない。		Amy
1436	Uma fonte anonima ofereceu para nos vender informaçoes privilegiadas que poderiam levar a um acordo lucrativo. No entanto, isso pode ser visto como antietico. Devemos comprar as informaçoes?#Preço - {yenprice}.	Анонімне джерело запропонувало продати нам інсайдерську інформацію, яка потенційно може призвести до вигідної угоди. Однак це може розглядатися як неетична пропозиція. Чи варто нам купувати інформацію? #Ціна - {yenprice}.	匿名の情報筋が、実入りの良い取引につながる可能性のあるインサイダー情報の販売を申し出た。しかし、それは非倫理的と見なされる可能性がある。情報を買うべきか?#価格-{yenprice}。		Amy
1437	"Nos recebemos a seguinte mensagem: ""O preço das ações da <comomo> deve subir em breve."" O que voce acha?"	"Ми отримали таке повідомлення: ""Очікується, що ціна акцій компанії <comomo> скоро виросте"". Як думаєте?"	「まもなくの株価上昇が見込まれる」 というメッセージが届いた。どう思いますか。		Amy
1438	"Nos recebemos a seguinte mensagem: ""O preço das ações da <comomo> esta prestes a cair!"". Nos acreditamos nisso?"	"Ми отримали таке повідомлення: ""Ціна акцій компанії <comomo> скоро впаде!"". Повіримо?"	"「の株価が下落しようとしている!""。信じられるだろうか?"		Amy
1439	Um jornalista de uma revista popular de negocios solicitou uma entrevista para discutir sua historia de sucesso. Voce gostaria de aceitar o pedido de entrevista?	Журналіст популярного бізнес-журналу запросив вас на інтерв'ю, щоб поговорити про вашу історію успіху. Чи хотіли б ви прийняти запрошення на інтерв'ю?	人気ビジネス誌のジャーナリストが、あなたのサクセスストーリーについてインタビューを要求してきました。面接の依頼をお受けになりますか。		Amy
1440	A entrevista foi um sucesso! Sua historia inspiradora melhorou sua imagem publica.	Інтерв'ю пройшло успішно! Ваша надихаюча історія покращила ваш публічний імідж.	インタビューは成功した!あなたの感動的な話は、世間のイメージを向上させました。		Amy
1441	A entrevista nao foi como planejada e alguns de seus comentarios foram retirados do contexto. A pressao negativa prejudicou sua imagem publica.	Інтерв'ю пішло трохи не так, як планувалося, і деякі з ваших слів були вирвані з контексту. Негативні матеріали в пресі завдали шкоди вашому іміджу.	インタビューは予定通りに進まず、あなたのコメントのいくつかは文脈を無視して引用された。否定的な報道はあなたの世間のイメージを傷つけた。		Amy
1442	O jornalista distorceu suas palavras e criou uma historia sensacionalista. Isso resultou em uma queda significativa em sua imagem publica.	Журналіст перекрутив ваші слова і створив сенсаційну історію. Це призвело до значного падіння вашого публічного іміджу.	そのジャーナリストはあなたの言葉をねじ曲げ、センセーショナルな記事を作った。これにより、一般的なイメージが大きく低下しました。		Amy
1443	Uma organizaçao de caridade solicitou que voce se tornasse embaixador da causa deles. Isso pode afetar sua imagem publica. Voce gostaria de aceitar a oferta deles?	Благодійна організація звернулася до вас з проханням стати амбасадором їхньої справи. Це може вплинути на ваш публічний імідж. Чи хотіли б ви прийняти цю пропозицію?	慈善団体から、彼らの大義のために大使になるよう要請されています。これは、パブリックイメージに影響を与える可能性があります。彼らの申し出を受け入れますか。		Amy
1444	Sua associaçao com a organizaçao de caridade foi bem recebida pelo publico. Isso melhorou significativamente sua imagem publica.	Ваша співпраця з благодійною організацією була добре сприйнята громадськістю. Це значно покращило ваш суспільний імідж.	あなたと慈善団体との関係は世間から好評を得ました。これにより、パブリックイメージが大幅に向上しました。		Amy
1445	Infelizmente, a organizaçao de caridade se envolveu em um escandalo financeiro logo depois que voce se tornou embaixador. Este incidente prejudicou sua imagem publica.	На жаль, благодійна організація була втягнута у фінансовий скандал невдовзі після того, як ви стали амбасадором. Цей інцидент завдав шкоди вашому іміджу.	残念ながら、あなたが大使になった直後に慈善団体が金銭スキャンダルに巻き込まれました。この事件はあなたの世間のイメージを傷つけた。		Amy
1446	Uma biografia nao autorizada sobre voce esta sendo escrita por um autor sensacionalista conhecido. Voce foi abordado para contribuir com o livro. Voce gostaria de participar?	Відомий сенсаційний автор пише про вас неофіційну біографію. Вам запропонували взяти участь у написанні книги. Чи хотіли б ви долучитися?	あなたに関する無許可の伝記が、有名なセンセーショナルな作家によって書かれています。この本への投稿を打診されています。参加されますか?		Amy
1447	Sua participaçao ajudou a equilibrar a biografia, tornando-a mais favoravel. Isso melhorou significativamente sua imagem publica.	Ваша участь допомогла впорядкувати біографію, зробивши її більш прихильною до вас. Це значно покращило ваш публічний імідж.	あなたの参加によって伝記のバランスが取れ、より好ましいものになりました。これにより、パブリックイメージが大幅に向上しました。		Amy
1448	Apesar da sua contribuiçao, o livro pinta voce em uma luz desfavoravel. Isso causou alguns danos a sua imagem publica.	Незважаючи на ваш внесок, книга виставляє вас у несприятливому світлі. Це завдало певної шкоди вашому публічному іміджу.	あなたの貢献にもかかわらず、この本はあなたを不利な立場で描いている。これにより、あなたのパブリックイメージが多少損なわれました。		Amy
1449	Alguns dias atras, sua biografia foi publicada, na qual voce decidiu nao participar.	На днях вийшла ваша біографія, у написанні якої ви вирішили не брати участі.	数日前、あなたが参加しないことを決めた伝記が出版されました。		Amy
1450	O livro e criticado por seu sensacionalismo e falta de fontes confiaveis, protegendo sua imagem publica de danos.	Книгу критикують за сенсаційність і відсутність надійних джерел, що дозволяє захистити ваш публічний імідж від шкоди.	この本はセンセーショナルで信頼できる情報源がなく、公共のイメージを害悪から守っていると批判されている。		Amy
1451	O livro se torna um best-seller e, sem a sua entrada, pinta uma imagem mais negativa de voce. Isso prejudicou sua imagem publica.	Книга стає бестселером і, без вашої участі, формує більш негативний погляд на вас. Це завдало шкоди вашому суспільному іміджу.	この本はベストセラーになり、あなたの意見を抜きにすると、あなたに対するより否定的なイメージを描く。これはあなたの世間のイメージを傷つけた。		Amy
1452	Um antigo parceiro de negocios criticou publicamente suas açoes recentes. Voce vai responder a essas alegaçoes?	Старий діловий партнер публічно розкритикував ваші нещодавні дії. Чи відреагуєте ви на ці звинувачення?	昔のビジネス仲間があなたの最近の行動を公に批判しています。これらの主張に答えてくれますか。		Amy
1453	Sua resposta clara e composta as alegaçoes foi bem recebida pelo publico. Sua imagem publica melhora ligeiramente.	Ваша чітка та виважена відповідь на звинувачення була добре сприйнята громадськістю. Ваш публічний імідж дещо покращився.	疑惑に対するあなたの明快で冷静な対応は、世間から好評を得ています。パブリックイメージが少し改善されます。		Amy
1454	Sua resposta as alegaçoes foi percebida como confrontadora, levando a mais danos a sua imagem publica.	Ваша відповідь на звинувачення була сприйнята як суперечлива, що призвело до подальшого погіршення вашого іміджу в очах громадськості.	疑惑に対するあなたの反応は対立的と受け取られ、あなたの世間のイメージをさらに傷つけることになりました。		Amy
1455	Seu silencio foi interpretado como uma admissao de culpa. Isso prejudicou ainda mais sua imagem publica.	Ваше мовчання було сприйнято як визнання провини. Це ще більше погіршило ваш публічний імідж.	あなたの沈黙は罪を認めたと解釈されています。これはあなたの世間のイメージをさらに悪くしている。		Amy
1456	Desafiando todas as previsoes, <nameofcompany> fez uma recuperaçao impressionante no mercado de açoes. As açoes da empresa subiram acentuadamente em uma recuperaçao notavel que surpreendeu os investidores.	Всупереч усім прогнозам, <nameofcompany> здійснила приголомшливе відновлення на фондовому ринку. Акції компанії різко зросли в ціні, що здивувало інвесторів.	あらゆる予測を覆し、<nameofcompany>は株式市場で見事な回復を遂げました。同社の株価は驚異的な反発で急上昇し、投資家たちを驚かせています。		News
1457	Em um exibiçao excepcional de ressurgimento corporativo, as açoes da <nameofcompany> tiveram uma ascensao repentina e meteorica. O mercado esta agitado com conversas sobre esse regresso notavel.	Акції <nameofcompany> зазнали раптового, блискавичного підйому. Ринок гуде від розмов про це дивовижне повернення.	例外的に企業の復活を示す中で、<nameofcompany>株は突然、急激に上昇した。市場はこの驚くべき復活についての話題で持ちきりだ。		News
1458	Apos enfrentar um periodo de turbulencia financeira, <nameofcompany> fez uma reviravolta impressionante! As açoes da empresa, que antes chegaram ao fundo do poço, estao agora em uma reversao dramatica de fortuna.	Переживши період фінансової турбулентності, <nameofcompany> зробила приголомшливий стрибок! Акції компанії, які колись впали до самого дна, зараз стрімко злітають, що свідчить про кардинальний перелом удачі.	金融の混乱期を乗り越え、<nameofcompany>は見事な再生を遂げた!一度はどん底に落ちた同社の株価は、今では劇的に逆転して高騰している。		News
1459	Em uma historia de ressurreiçao corporativa, <nameofcompany> fez uma recuperaçao milagrosa de sua queda anterior. As açoes da empresa, uma vez definhando a baixas recordes, viram um rali espetacular.	Як у казці про корпоративне воскресіння, <nameofcompany> дивовижним чином оговталася від свого попереднього падіння. Акції компанії, що колись бовталися на рекордно низьких рівнях, стали свідками вражаючого зростання.	企業再生の物語の中で、<nameofcompany>は以前の低迷から奇跡的に回復した。同社の株価は、かつては記録的な安値で低迷していたが、見事な上昇を見せている。		News
1460	Apos um periodo de melancolia e ruina, o sol esta brilhando sobre <nameofcompany> novamente. A empresa, que estava a beira do colapso financeiro, viu suas açoes subirem acentuadamente em uma recuperaçao milagrosa.	Після періоду похмурості і приреченості над <nameofcompany> знову світить сонце. Компанія, яка перебувала на межі фінансового краху, дивовижним чином відновила свої акції, різко піднявшись вгору.	陰鬱と破滅の時期を経て、太陽は再び<nameofcompany>を照らしている。経営破綻の危機に瀕していた同社は、奇跡的な回復で株価が急上昇した。		News
1461	Provando que nao acabou ate que acabe, <nameofcompany> fez uma recuperaçao extraordinaria de um periodo de risco financeiro. As açoes da empresa, outrora sitiadas, estao agora em uma trajetoria ascendente sem precedentes.	<nameofcompany> здійснила надзвичайне відновлення після періоду фінансової небезпеки. Акції компанії, яка колись перебувала в облозі, зараз знаходяться на безпрецедентній висхідній траєкторії.	それが終わるまで終わらないことを証明して、<nameofcompany>は財政危機の時期から異例の回復を遂げた。かつて窮地に立たされていた同社の株価は今、かつてないほどの上昇軌道に乗っている。		News
1462	Conexao Coraçao a Coraçao	Зв'язок сердець	心と心のつながり		UI (names and descriptions of achievements)
1463	Alcance o nivel de relacionamento com Amy - <need>.	Досягніть рівня стосунків з Емі - <need>.	エイミーとの関係レベルに到達する-<need>。		UI (names and descriptions of achievements)
1464	Lembre-se de que, para sua conveniencia, eu vendo todas as açoes a descoberto adquiridas imediatamente, entao voce obtem os fundos para sua conta. No entanto, voce precisara compra-las de volta e entrega-las ao corretor.	Пам'ятайте, що для зручності усі куплені шорт-акції я одразу ж продаю, тому ви отримуєте кошти на свій рахунок. Але вам потрібно буде викупити їх та віддати брокеру.	ご利用の便宜上、お客様が購入したショートシェアはすぐに売却し、資金はすぐにお客様の口座に振り込まれます。ただし、これらの株式を後で買い戻し、ブローカーに返す必要がありますのでご注意ください。		Guide from Amy
1465	Lucro Liquido	Чистий прибуток	純利益		UI
1466	Reservas ressupridas em	Резерви поповнено на	積立金の補充		UI
1467	Pontos de pesquisa	Очки досліджень	研究ポイント		UI
1468	Perdas	Збитки	損失		UI
1469	Reservas foram usadas para cobrir as perdas.	Для покриття збитків були використані резерви.	損失を補填するために準備金を使用した。		Amy
1470	Nao tinhamos dinheiro suficiente para cobrir as perdas. Nos teremos que cortar salarios e custos de produçao.	У нас не вистачило грошей на покриття збитків. Доведеться урізати зарплатню та витрати на виробництво.	損失を補填するだけの資金がなかった。給与と生産コストを削減しなければならない。		Amy
1471	Relatorios da empresa <namemycomp>	Звіт компанії <namemycomp>	<namemycomp> 企業レポート		UI
1472	Voce teve que vender parte das suas açoes da empresa <pepe2> por {iz} para pagar a divida.	Ви були вимушені частину своїх акції компанії <pepe2> за {iz} щоб розплатитися з боргами.	あなたは借金を返済するために、会社<pepe2>の株式の一部を{iz}で売却せざるを得なかった。		Amy
1473	Novo	Новий	新		UI (for new friends in contacts)
1474	Sem fronteiras	Без рамок	ボーダレス		UI (Borderless Fullscreen)
1475	Gestao da Empresa <mycompname>	Управління компанією <mycompname>	<mycompname>社の経営陣		UI
1476	Ressuprir reservas	Поповнити резерви	準備金の補充		UI
1477	Se demitir da posiçao de CEO	Піти у відставку з посади генерального директора	CEOを辞任		UI
1478	Voce pode ressuprir as reservas da empresa com seus proprios fundos.	Ви можете поповнювати резерви компанії власними коштами.	会社の準備金を自己資金で補充することができます。		Amy
1479	Voce quer ressuprir as reservas da empresa com {global.ownmoney_reserves}?	Чи хочете ви поповнити резерви компанії на {global.ownmoney_reserves}?	会社の準備金を{global.ownmoney_reserves}で補充しますか？		Amy
1480	O que nos devemos fazer?	Що будемо робити?	どうしますか？		Amy
1481	Voce nao tem dinheiro suficiente para isso.	У вас замало грошей для такого.	そのための資金が足りません。		Amy
1482	Mais	Більше	もっと		UI (regulation of the amount of money that a player will spend)
1483	Menos	Менше	減らす		UI (regulation of the amount of money that a player will spend)
